GEO_ID,CENSUS_TRACT,BOROUGH,CITY,PRECINCT,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,UNDERHS_AGE18to24_M,UNDERHS_AGE18to24_F,UNDER9th_25OVER,UNDER9th_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER,UNDERHS_25OVER_M,UNDERHS_25OVER_F
1400000US36081005700,Census Tract 57,Queens, New York,114,322,160,162,2956,1333,1623,38,19,28,183,124,206,183,115,70
1400000US36081005900,Census Tract 59,Queens, New York,114,431,174,257,2834,1293,1541,17,7,13,88,85,133,255,131,126
1400000US36081006100,Census Tract 61,Queens, New York,114,693,295,398,4428,2088,2340,84,36,113,0,198,176,226,194,30
1400000US36081006300,Census Tract 63,Queens, New York,114,620,375,245,3939,2265,1674,32,20,13,193,165,94,197,97,100
1400000US36081006501,Census Tract 65.01,Queens, New York,114,314,98,216,2780,1470,1310,26,8,57,0,87,157,75,43,34
1400000US36081006502,Census Tract 65.02,Queens, New York,114,435,132,303,2907,1529,1378,62,19,0,596,223,265,209,109,99
1400000US36081006900,Census Tract 69,Queens, New York,114,523,316,207,3359,1912,1447,56,34,37,0,241,352,333,161,169
1400000US36081007100,Census Tract 71,Queens, New York,114,359,189,170,2768,1455,1313,39,21,35,0,164,194,111,65,47
1400000US36081007300,Census Tract 73,Queens, New York,114,426,118,308,3124,1591,1533,52,14,0,528,113,71,256,95,159
1400000US36081007500,Census Tract 75,Queens, New York,114,273,130,143,2915,1421,1494,0,0,0,0,173,290,271,179,91
1400000US36081007700,Census Tract 77,Queens, New York,114,115,107,8,1023,529,494,19,18,1,0,34,54,37,8,29
1400000US36081007900,Census Tract 79,Queens, New York,114,354,238,116,2223,1187,1036,157,106,65,460,193,188,289,150,139
1400000US36081008100,Census Tract 81,Queens, New York,114,132,72,60,567,327,240,68,37,31,293,71,26,34,8,26
1400000US36081008300,Census Tract 83,Queens, New York,114,438,299,139,2326,1121,1205,84,57,10,1037,200,171,270,99,171
1400000US36081008500,Census Tract 85,Queens, New York,114,66,16,50,607,381,226,22,5,34,134,31,28,93,45,48
1400000US36081008700,Census Tract 87,Queens, New York,114,643,355,288,2167,738,1429,129,71,74,286,63,269,388,109,279
1400000US36081009100,Census Tract 91,Queens, New York,114,384,219,165,1870,969,901,25,14,19,0,114,82,69,0,69
1400000US36081009500,Census Tract 95,Queens, New York,114,276,113,163,2154,1127,1027,23,9,33,0,39,76,90,9,81
1400000US36081009700,Census Tract 97,Queens, New York,114,417,196,221,2847,1511,1336,66,31,42,373,261,150,151,73,79
1400000US36081009900,Census Tract 99,Queens, New York,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081010100,Census Tract 101,Queens, New York,114,190,51,139,1846,967,879,0,0,0,0,85,135,109,35,74
1400000US36081010300,Census Tract 103,Queens, New York,114,150,16,134,3134,1574,1560,16,2,0,373,72,137,232,165,69
1400000US36081010500,Census Tract 105,Queens, New York,114,403,271,132,3041,1447,1594,29,20,11,161,239,269,307,132,175
1400000US36081010701,Census Tract 107.01,Queens, New York,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081011100,Census Tract 111,Queens, New York,114,163,73,90,2315,1151,1164,6,3,7,0,55,52,162,48,115
1400000US36081011300,Census Tract 113,Queens, New York,114,622,239,383,3710,1792,1918,89,34,58,512,202,194,189,111,81
1400000US36081011500,Census Tract 115,Queens, New York,114,333,168,165,2059,1047,1012,63,32,46,200,122,110,165,97,67
1400000US36081011700,Census Tract 117,Queens, New York,114,362,112,250,2854,1394,1460,7,2,16,0,84,66,111,93,18
1400000US36081011900,Census Tract 119,Queens, New York,114,212,67,145,1365,666,699,34,11,30,188,44,69,153,66,87
1400000US36081012100,Census Tract 121,Queens, New York,114,78,31,47,1858,803,1055,0,0,0,0,63,118,141,64,78
1400000US36081012301,Census Tract 123.01,Queens, New York,114,248,157,91,2240,1039,1201,29,18,0,715,119,120,74,27,47
1400000US36081012500,Census Tract 125,Queens, New York,114,127,40,87,1634,745,889,6,2,0,113,138,118,44,22,22
1400000US36081013500,Census Tract 135,Queens, New York,114,57,42,15,1318,612,706,0,0,0,0,65,133,109,62,48
1400000US36081013700,Census Tract 137,Queens, New York,114,53,25,28,1128,524,604,0,0,0,0,53,67,19,6,13
1400000US36081014100,Census Tract 141,Queens, New York,114,230,117,113,1205,657,548,31,16,11,213,40,68,93,52,41
1400000US36081014300,Census Tract 143,Queens, New York,114,341,221,120,3008,1490,1518,76,49,41,0,136,231,193,115,77
1400000US36081014500,Census Tract 145,Queens, New York,114,136,42,94,1629,761,868,0,0,0,0,40,47,60,38,23
1400000US36081014700,Census Tract 147,Queens, New York,114,109,28,81,2248,1157,1091,0,0,0,0,105,120,88,38,50
1400000US36081014900,Census Tract 149,Queens, New York,114,261,39,222,1644,779,865,13,2,0,97,62,142,181,89,92
1400000US36081015100,Census Tract 151,Queens, New York,114,458,204,254,2211,1125,1086,0,0,0,0,149,85,230,63,168
1400000US36081015300,Census Tract 153,Queens, New York,114,163,106,57,1615,878,737,1,1,1,0,100,76,129,50,80
1400000US36081015500,Census Tract 155,Queens, New York,114,160,48,112,1737,864,873,19,6,21,155,91,136,94,48,45
1400000US36081015700,Census Tract 157,Queens, New York,114,108,76,32,1191,732,459,4,3,2,0,84,28,131,57,74
1400000US36081015900,Census Tract 159,Queens, New York,114,692,407,285,2943,1478,1465,26,15,18,0,171,129,274,157,117
1400000US36081016100,Census Tract 161,Queens, New York,114,121,73,48,1792,765,1027,33,20,22,0,159,112,109,74,35
1400000US36081016300,Census Tract 163,Queens, New York,114,471,275,196,2680,971,1709,89,52,24,753,136,174,367,141,227
1400000US36081029500,Census Tract 295,Queens, New York,114,351,128,223,2762,1305,1457,16,6,12,110,131,112,251,61,189
1400000US36081029900,Census Tract 299,Queens, New York,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081030902,Census Tract 309.02,Queens, New York,114,786,455,331,5913,3118,2795,156,90,79,840,430,551,639,449,187
1400000US36081030904,Census Tract 309.04,Queens, New York,114,479,165,314,2656,1427,1229,169,58,112,930,131,93,268,131,138
1400000US36005000100,Census Tract 1,Bronx, New York,114,3003,2752,251,6819,6041,778,2417,2215,201,5708,550,50,4337,3812,528
1400000US36061023801,Census Tract 238.01,Manhattan, New York,114,718,295,423,6333,2797,3536,87,36,76,507,50,106,247,151,95
1400000US36061023802,Census Tract 238.02,Manhattan, New York,114,67,17,50,2309,1352,957,17,4,24,416,260,214,353,219,134
1400000US36081026500,Census Tract 265,Queens, New York,115,242,132,110,3022,1560,1462,31,17,0,852,122,270,644,289,355
1400000US36081027300,Census Tract 273,Queens, New York,115,854,443,411,5192,2717,2475,375,194,231,1594,696,458,851,527,324
1400000US36081027500,Census Tract 275,Queens, New York,115,810,330,480,4319,2192,2127,167,68,158,523,368,479,700,596,100
1400000US36081027700,Census Tract 277,Queens, New York,115,625,516,109,6063,3106,2957,187,154,39,0,770,970,497,351,145
1400000US36081027900,Census Tract 279,Queens, New York,115,411,148,263,4627,2143,2484,74,27,39,916,208,407,569,285,283
1400000US36081028100,Census Tract 281,Queens, New York,115,420,279,141,4261,1967,2294,147,98,74,0,122,174,567,260,307
1400000US36081028300,Census Tract 283,Queens, New York,115,372,197,175,5227,2571,2656,113,60,74,894,260,268,319,193,122
1400000US36081028500,Census Tract 285,Queens, New York,115,362,249,113,3615,1815,1800,140,96,43,1471,53,259,119,38,81
1400000US36081028700,Census Tract 287,Queens, New York,115,500,247,253,4626,2421,2205,72,36,31,768,218,117,412,223,187
1400000US36081028900,Census Tract 289,Queens, New York,115,504,175,329,3941,2058,1883,53,18,62,240,31,188,248,86,160
1400000US36081029700,Census Tract 297,Queens, New York,115,173,130,43,1370,619,751,0,0,0,0,30,58,82,33,49
1400000US36081030903,Census Tract 309.03,Queens, New York,115,666,492,174,3931,1989,1942,254,187,60,1922,213,439,629,380,251
1400000US36081031700,Census Tract 317,Queens, New York,115,587,298,289,4113,1825,2288,0,0,0,0,89,199,222,110,112
1400000US36081032700,Census Tract 327,Queens, New York,115,584,287,297,2501,1368,1133,149,73,105,405,222,242,245,131,114
1400000US36081032900,Census Tract 329,Queens, New York,115,599,282,317,3305,1656,1649,63,30,42,271,171,148,337,157,178
1400000US36081033100,Census Tract 331,Queens, New York,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081033700,Census Tract 337,Queens, New York,115,561,298,263,2198,1189,1009,163,87,107,352,214,126,200,93,106
1400000US36081033900,Census Tract 339,Queens, New York,115,432,321,111,2448,1080,1368,90,67,28,220,185,157,154,76,79
